amplitude,time
-93.98793346479248,0.3357560634613037
-91.0164460294998,0.3414950370788574
-87.03595085037544,0.34694504737854004
-82.1771111105812,0.3524129390716553
-76.5757669603652,0.3577299118041992
-70.37118459533258,0.36302304267883295
-63.70430773319914,0.3683590888977051
-56.71603319828689,0.3741400241851807
-49.545531594624826,0.3794209957122803
-42.328633063666175,0.3846039772033691
-35.19629689272028,0.3897700309753418
-28.273182278853408,0.395009994506836
-21.676335880760217,0.4002959728240967
-15.514009937448161,0.4057300090789795
-9.884622732903992,0.41105198860168457
-4.875871075998708,0.4163479804992676
-0.564002276365901,0.4215879440307617
2.9867491433963047,0.4268529415130615
5.724557026275033,0.43214988708496094
7.610230745015789,0.4375588893890381
8.617275484383109,0.4428548812866211
8.731789348181433,0.4481620788574219
7.95220307702585,0.4534730911254883
6.288870120959107,0.4587850570678711
3.763516626328764,0.4640800952911377
0.40856254879283577,0.469573974609375
-3.7336734263641964,0.4749000072479248
-8.611871207906129,0.4802529811859131
-14.166693866366082,0.485537052154541
-20.33184362079513,0.4908440113067627
-27.035172827645503,0.4964420795440674
-34.19983320260421,0.5017468929290771
-41.745446399441526,0.5071330070495605
-49.58927921107314,0.5124080181121826
-57.647407041908075,0.5176870822906494
-65.8358499145371,0.5229690074920654
-74.07166610216498,0.5282440185546875
-82.2739895053098,0.5335249900817871
-90.36499810038977,0.5387899875640869
-98.27080215889713,0.5440990924835205
-105.92224244700168,0.5493979454040527
-113.25559024409858,0.5546660423278809
-120.21314274070869,0.5598568916320801
-126.74370916362308,0.5651669502258301
-132.8029847970555,0.5703890323638916
-138.3538118859634,0.5755898952484131
-143.3663281846974,0.5808179378509521
-147.81800561995496,0.5860469341278076
-151.69358314708782,0.5911800861358643
-154.98489937009143,0.596358060836792
-157.6906318446453,0.6015019416809082
-159.81595116934034,0.6066350936889648
-161.3720989778219,0.6117470264434814
-162.3758997664057,0.6168589591979979
-162.84921712562186,0.6219720840454102
-162.81836539088906,0.6270830631256104
-162.3134879905576,0.6321959495544434
-161.36791385520613,0.6373069286346436
-160.01750316740814,0.6424210071563721
-158.29999348215628,0.6475329399108887
-156.25435684125512,0.6526439189910889
-153.92017795042116,0.6577560901641846
-151.33706279972475,0.662869930267334
-148.5440863018141,0.6679809093475342
-145.5792866115583,0.6730959415435791
-142.4792127865951,0.6782090663909912
-139.2785313623426,0.6833209991455078
-136.0096962606674,0.688431978225708
-132.7026852431358,0.6935479640960693
-129.38480487240042,0.6986610889434814
-126.08056467304485,0.7037999629974365
-122.81161990102369,0.7089209556579591
-119.59678105736052,0.714040994644165
-116.45208704041526,0.7191550731658936
-113.39093764731588,0.7242679595947266
-110.42428003339406,0.7293810844421387
-107.56084273992005,0.7344930171966553
-104.80741002249887,0.7396049499511719
-102.16912846917671,0.7447249889373779
-99.64983730021473,0.7498369216918945
-97.25241330019385,0.7549810409545898
-94.97912105569401,0.7601010799407959
-92.831959065375,0.7652769088745117
-90.81299235917477,0.7704169750213623
-88.92466251145838,0.7755370140075684
-87.17006635707492,0.7806499004364014
-85.55319531173555,0.7857708930969238
-84.07912794540123,0.7908909320831299
-82.75416934395466,0.7960019111633301
-81.58593180727331,0.8011128902435303
-80.58335255959376,0.8062260150909424
-79.75664537735635,0.8113379478454591
-79.11718435335267,0.8164489269256592
-78.67731939379267,0.8215799331665039
-78.45012446496155,0.8266930580139159
-78.44908104549363,0.8318049907684326
-78.68770067536212,0.8369169235229492
-79.1790918999571,0.8420279026031494
-79.93547826489656,0.8471429347991943
-80.96767530443357,0.8522539138793945
-82.28453566470563,0.8573780059814453
-83.89237259278198,0.8624908924102783
-85.79437298066102,0.867603063583374
-87.99001195486484,0.872715950012207
-90.47448162368956,0.8778259754180908
-93.23814701834844,0.8829369544982909
-96.26604247988715,0.8880500793457031
-99.53742174138571,0.8931610584259033
-103.02537472509262,0.8982720375061035
-106.69652360850365,0.9033830165863036
-110.51081000743824,0.9084980487823486
-114.42138417882632,0.9136159420013428
-118.37460596677882,0.9187309741973876
-122.31016581034218,0.923841953277588
-126.1613325101972,0.9289538860321044
-129.8553326281695,0.9340639114379884
-133.31386438453242,0.939223051071167
-136.45374674331524,0.9443440437316896
-139.1877020593033,0.9494810104370116
-141.42526823105138,0.9545960426330566
-143.0738337947431,0.9597110748291016
-144.0397868417014,0.9648261070251464
-144.2297660911626,0.969939947128296
-143.55199994585638,0.975050926208496
-141.9177169470873,0.9801619052886964
-139.24260877585206,0.985274076461792
-135.44832486801428,0.9903860092163086
-130.46397587694312,0.9954969882965088
-124.22762167616672,1.0006079673767092
-116.68771839470095,1.0057210922241209
-107.80449816474943,1.0108320713043213
-97.5512548790091,1.0159480571746826
-85.91550934100955,1.0210630893707275
-72.90002777927218,1.0261728763580322
-58.523668812861004,1.031296968460083
-42.822035623010116,1.0364480018615725
-25.847912310189447,1.0415680408477783
-7.671466189963877,1.0466859340667725
11.619798917049014,1.0518009662628174
31.92134955046372,1.0569190979003906
53.11219654231722,1.0620338916778564
75.05573831736959,1.0671470165252686
97.60087096674772,1.07226300239563
120.58335742142526,1.0773758888244631
143.8274429050019,1.0824880599975586
167.14769875151202,1.0876009464263916
190.35107175837302,1.0927140712738037
213.23911163256318,1.0978250503540041
235.6103449031156,1.102936029434204
257.2627600323146,1.108048915863037
277.99636546826616,1.113210916519165
297.61578013509,1.1183900833129885
315.93281442810087,1.1235098838806152
332.76899922264545,1.1286239624023438
347.9580207445822,1.1337358951568604
361.3480203870327,1.1388471126556396
372.80372066113677,1.1439580917358398
382.2083413817455,1.1490740776062012
389.46527383525216,1.1541850566864014
394.4994849547537,1.1592960357666016
397.2586283075322,1.1644070148468018
397.7138438343004,1.1695189476013184
395.8602336319489,1.1746299266815186
391.7170065394032,1.1797409057617188
385.32728980362333,1.1848530769348145
376.7576116177536,1.1899728775024414
366.0970637663031,1.195085048675537
353.45615887777285,1.2002220153808594
338.9654017442211,1.2053370475769043
322.77359869686404,1.2104520797729492
305.04593302914736,1.2155630588531494
285.9618378614273,1.2206768989562988
265.71270059207643,1.2257990837097168
244.49943514441537,1.2309119701385498
222.529959581793,1.2360260486602783
200.01661732579853,1.2411448955535889
177.17358019072094,1.246258020401001
154.2142707697847,1.2513740062713623
131.3488404160423,1.2564859390258791
108.78173720337635,1.2615981101989746
86.70939589020756,1.2667090892791748
65.31807910954862,1.2718238830566406
44.78189585069065,1.2769339084625244
25.261019858146,1.282094955444336
6.900126927654716,1.28727388381958
-10.172933702106114,1.2924070358276367
-25.84822251381275,1.297523021697998
-40.03453994021579,1.3026371002197266
-52.65999996741265,1.307750940322876
-63.672347110383434,1.3129289150238037
-73.03902027950484,1.318113088607788
-80.74697036802115,1.323498010635376
-86.80224145737581,1.3286800384521484
-91.22932833202404,1.333862066268921
-94.07032549529148,1.3390510082244873
-95.38388506470157,1.3442299365997314
-95.24400278562747,1.3494269847869873
-93.73865292976343,1.354612112045288
-90.96829403984384,1.3597900867462158
-87.04426834718296,1.364973068237305
-82.08711822789222,1.3701560497283936
-76.22484328535442,1.3753368854522705
-69.59112156683022,1.3805150985717771
-62.323518061951525,1.3856909275054932
-54.56170300983736,1.3908710479736328
-46.44570167580965,1.3960490226745603
-38.11419616442677,1.401227951049805
-29.702898532562237,1.4064180850982666
-21.3430129778968,1.4116408824920654
-13.159803229293704,1.4168190956115725
-5.271279480190226,1.4219970703125
2.212982693429419,1.4271750450134275
9.192880981231362,1.432355880737305
15.578674164751751,1.4375340938568115
21.2917128360153,1.4427108764648438
26.26500883998814,1.4479570388793943
30.443641381313466,1.4532179832458496
33.78499981680024,1.4584219455718994
36.25886518671287,1.4636049270629885
37.84733449704577,1.4687840938568115
38.54459363025869,1.4739639759063718
38.35654651378544,1.4791440963745115
37.300309793154476,1.484442949295044
35.403583717238725,1.489665985107422
32.7039112264852,1.4948999881744385
29.24783832546208,1.5000879764556885
25.089989708401376,1.5052690505981443
20.292074285329026,1.510448932647705
14.921835726357047,1.515675067901611
9.051963405193804,1.5208559036254885
2.758979182029478,1.5260379314422607
-3.877884679310641,1.531229019165039
-10.77780151410074,1.5364120006561282
-17.859445780350427,1.5415909290313718
-25.042054436181346,1.546766996383667
-32.24644140344187,1.5519459247589111
-39.395953398738605,1.55712890625
-46.41735659020911,1.5623090267181396
-53.24164482048875,1.5674901008605957
-59.80476149844221,1.5726690292358398
-66.04822868186463,1.577850103378296
-71.9196783321781,1.583026885986328
-77.37328220250676,1.5882039070129397
-82.37007830232191,1.593384027481079
-86.87819334445196,1.59859299659729
-90.87296200518585,1.6038529872894287
-94.33694519838976,1.6090569496154783
-97.25985086204409,1.6143031120300293
-99.63836196124693,1.6195049285888672
-101.47587750787815,1.6247570514678955
-102.78217337127205,1.6299641132354736
-103.57299050016813,1.6351430416107178
-103.86955889143606,1.640326976776123
-103.69806622406388,1.6455209255218506
-103.08908052639744,1.6507019996643066
-102.07693656015465,1.6558918952941897
-100.6990957868543,1.6610779762268066
-98.99548983291209,1.6662650108337402
-97.0078572913496,1.6714489459991455
-94.7790834923485,1.6766300201416016
-92.35255254390037,1.6818089485168457
-89.77152049478434,1.6869869232177734
-87.07851791745105,1.6921679973602295
-84.31478956101326,1.69734787940979
-81.51977799545291,1.7025279998779297
-78.73065736786404,1.707705020904541
-75.9819225307561,1.7128849029541016
-73.30503789121774,1.718066930770874
-70.72814937834134,1.7232460975646973
-68.27586194717168,1.7284259796142578
-65.96908404430262,1.7336039543151855
-63.82493946517639,1.738785982131958
-61.85674604687286,1.7439639568328855
-60.07405967497346,1.7491600513458252
-58.48278115203572,1.7543399333953855
-57.08532258770049,1.7595260143280032
-55.880829130771744,1.7647049427032468
-54.8654510757345,1.7698841094970703
-54.032660648913115,1.7750608921051023
-53.37360712599162,1.7802538871765137
-52.87750336588203,1.7854490280151367
-52.532036374909325,1.7906649112701416
-52.32379414452943,1.7958478927612305
-52.23870073814108,1.8010320663452148
-52.26245144278576,1.8062338829040527
-52.38093975716394,1.811413049697876
-52.58066806431777,1.81659197807312
-52.849134034945834,1.8217790126800537
-53.17518512016634,1.8269701004028318
-53.54933391674263,1.83215594291687
-53.96402772403124,1.837338924407959
-54.41386626198247,1.842519998550415
-54.89576228100407,1.8477070331573489
-55.40904065919862,1.852888107299805
-55.955472538637906,1.858069896697998
-56.53924208828513,1.8632500171661377
-57.16684458827334,1.868470907211304
-57.84691570147224,1.873656988143921
-58.58999302211205,1.8788418769836424
-59.40821224842431,1.8840188980102541
-60.314941594235364,1.8891980648040767
-61.32435931233117,1.8943750858306885
-62.450980430376255,1.899554967880249
-63.70913997754956,1.9047329425811768
-65.11244108580334,1.9099130630493164
-66.6731773625896,1.915091037750244
-68.40173983022969,1.9202730655670168
-70.30601948893323,1.9254510402679443
-72.39081716563074,1.9306399822235107
-74.65727274254618,1.9358189105987549
-77.10232610409834,1.9410030841827397
-79.71822218575379,1.9461939334869385
-82.49207234300627,1.951375961303711
-85.40548387616616,1.9565529823303225
-88.43426894514162,1.9618139266967771
-91.5482432878392,1.9670119285583496
-94.71112411694513,1.9721930027008057
-97.880535316795,1.977370023727417
-101.00812660479986,1.9825520515441892
-104.03981167554754,1.9877309799194336
-106.91612852884121,1.992908954620361
-109.57272321793646,1.998086929321289
-111.9409561674634,2.0033009052276607
-113.94862803121731,2.0084888935089107
-115.5208198193326,2.0136690139770512
-116.58083975584907,2.0188510417938232
-117.05126706794373,2.024033069610596
-116.85508069627892,2.0292119979858403
-115.91685879279207,2.0344130992889404
-114.16403288000005,2.0396010875701904
-111.52817872694115,2.0447840690612797
-107.94632439099628,2.0499639511108403
-103.36225451743776,2.055141925811768
-97.72778891248228,2.060321092605591
-91.0040126443447,2.065496921539306
-83.16243451586843,2.07067608833313
-74.18605072842254,2.0758559703826904
-64.07029095490543,2.0810649394989014
-52.823824888918324,2.0862491130828857
-40.46920865593642,2.0914349555969243
-27.043352266237164,2.09661602973938
-12.597791552143613,2.1017959117889404
2.8012492531907243,2.1069769859313965
19.0730150003088,2.1121969223022456
36.1226043572988,2.117431879043579
53.841585136563424,2.12261700630188
72.10883946395838,2.127795934677124
90.79163377670655,2.132973909378052
109.74690429351395,2.1382091045379643
128.8227442699062,2.143394947052002
147.86007513105082,2.1485788822174072
166.69447956621582,2.1537580490112305
185.15817097934,2.1589400768280034
203.08207041979503,2.1641490459442143
220.2979593563904,2.1693360805511475
236.64067448559013,2.174515008926392
251.9503092505777,2.1796979904174805
266.074385942757,2.1848790645599365
278.8699621890666,2.190062999725342
290.2056363012646,2.1952440738677983
299.9634173631491,2.2004239559173584
308.04042802961527,2.2056050300598145
314.3504107628187,2.210787057876587
318.82501157442164,2.215965986251831
321.41481920351885,2.221186876296997
322.09014194988623,2.226370096206665
320.84150900332367,2.231549024581909
317.679887956732,2.2367351055145264
312.63661515543725,2.241914987564087
305.7630405105415,2.247096061706543
297.12989328465926,2.2522759437561035
286.82638004456845,2.2574551105499268
274.9590303730372,2.2626330852508545
261.65030995530566,2.2678210735321045
247.03702423210717,2.273003101348877
231.26853888535967,2.27822208404541
214.5048459533829,2.2834160327911377
196.91450632992292,2.288602113723755
178.67250076908653,2.293781042098999
159.95802229555574,2.2989730834960938
140.95224311853354,2.304253101348877
121.83608879038988,2.30944299697876
102.78805146471609,2.3146259784698486
83.98207272668566,2.3198070526123047
65.5855246324557,2.3249950408935547
47.7573153555492,2.3301770687103267
30.646143256426512,2.3353540897369385
14.388920328435006,2.3405349254608154
-0.8906171100632112,2.3457179069519043
-15.083095850244973,2.350898027420044
-28.094480068719392,2.356076955795288
-39.84682454481334,2.361254930496216
-50.27880229826485,2.366441011428833
-59.346005452150315,2.371622085571289
-67.0210213541223,2.3767991065979004
-73.29328907775835,2.381977081298828
-78.16874433440637,2.3871591091156006
-81.66926351575273,2.3923380374908447
-83.83192002605323,2.397515058517456
-84.70806822711664,2.4026939868927
-84.36227219285733,2.4079360961914062
-82.87109804325993,2.413119077682495
-80.32178989354118,2.4183449745178223
-76.81085040818846,2.4235219955444336
-72.44254758759149,2.4287049770355225
-67.32736973751305,2.4338839054107666
-61.58045058524819,2.4390618801116943
-55.31998622245256,2.4442429542541504
-48.66566498681775,2.4494519233703613
-41.737130557446925,2.4546339511871342
-34.652497449029696,2.4598159790039062
-27.52693676977303,2.464993953704834
-20.471348583728595,2.4701790809631348
-13.591135517716616,2.4754109382629395
-6.985090405136526,2.4806139469146733
-0.7444087921530819,2.4857959747314453
5.048164925791976,2.4909839630126958
10.319051088430133,2.496165990829468
15.004403576332686,2.501384019851685
19.05053148217639,2.5065720081329346
22.414173397108307,2.511759042739868
25.062626096219986,2.51694393157959
26.97373134231953,2.5221269130706787
28.135726337927533,2.5273079872131348
28.546965021416174,2.53249192237854
28.215518908954483,2.537693977355957
27.158667517394512,2.5428829193115234
25.402289553199772,2.548064947128296
22.980167006674083,2.553242921829224
19.9332150385043,2.558420896530152
16.30865108243073,2.563599109649658
12.15911691423474,2.568782091140747
7.541767554875611,2.573960065841675
2.517340787603934,2.579139947891236
-2.8507792167496286,2.5843169689178467
-8.497491141848974,2.5894970893859863
-14.356886248762093,2.594675064086914
-20.363126983003546,2.599855899810791
-26.45128379331997,2.6050341129302983
-32.5581205291597,2.6102368831634517
-38.622819917181566,2.6154189109802246
-44.587641824079164,2.6205980777740483
-50.39850827420183,2.625777006149292
-56.005510487110826,2.630959987640381
-61.36333451369558,2.6361379623413086
-66.43160336255077,2.6413819789886475
-71.17513480371082,2.6465840339660645
-75.56411529422995,2.651766061782837
-79.57419166752634,2.6569440364837646
-83.18648334796403,2.662174940109253
-86.38751888301206,2.667366981506348
-89.16910152083771,2.6725521087646484
-91.52810939416872,2.6777310371398926
-93.46623659235945,2.6829099655151367
-94.98968200301195,2.688088893890381
-96.10879327533628,2.6932740211486816
-96.83767359823338,2.698452949523926
-97.19375919933366,2.703634023666382
-97.19737556005423,2.708812952041626
-96.87128030965435,2.713994026184082
-96.24020061341068,2.719172954559326
-95.33037261286131,2.724350929260254
-94.16909011748136,2.729527950286865
-92.78426929684939,2.734710931777954
-91.20403558988012,2.7399349212646484
-89.45633844116327,2.745121955871582
-87.5685988025218,2.750300884246826
-85.56739361140458,2.7554819583892822
-83.47818068930195,2.7606608867645264
-81.32506670635662,2.7658710479736333
-79.13062004472755,2.7715399265289307
-76.9157295722338,2.776731014251709
-74.69950951737466,2.7819089889526367
-72.49924982591942,2.7870869636535645
-70.33041058703473,2.792268991470337
-68.20665835182106,2.797449111938477
-66.13994143848984,2.8026270866394043
-64.14060063760621,2.807805061340332
-62.217511109945924,2.813008069992065
-60.37825072035639,2.818227052688598
-58.62928958535913,2.823432922363281
-56.976195239820974,2.8286130428314213
-55.423847552264306,2.8337938785552983
-53.97665733667071,2.838974952697754
-52.63878251951933,2.844151973724365
-51.41433572950165,2.8493449687957764
-50.30757729221435,2.854525089263916
-49.32308783737282,2.859703063964844
-48.465915059591616,2.864885091781616
-47.74168961008125,2.8700640201568604
-47.15670563018556,2.8752470016479488
-46.717962063937165,2.8804280757904053
-46.43316160085181,2.8856050968170166
-46.31066489479498,2.8907830715179443
-46.359398569753886,2.8959639072418213
-46.58871644686185,2.9011440277099614
-47.00821439660199,2.9063210487365723
-47.62750022258565,2.9114999771118164
-48.45592100414009,2.916680097579956
-49.50225134786482,2.9218590259552
-50.774347005176885,2.9270379543304443
-52.27876928491231,2.932214975357056
-54.020386610005104,2.937397003173828
-56.001960419270155,2.9425830841064453
-58.22372338266673,2.9477651119232178
-60.68295856309129,2.9529449939727783
-63.37358870243814,2.9581420421600337
-66.28578521825014,2.963325023651123
-69.40560675300885,2.968508005142212
-72.7146772043931,2.9737029075622563
-76.18991306962333,2.9789609909057617
-79.80330965487084,2.9843590259552
-83.52179522994358,2.9895999431610107
-87.30716154803896,2.9949069023132324
-91.11607829972642,3.000099897384644
-94.90019803061938,3.005275011062622
-98.60635682781687,3.01045298576355
-102.17687467988432,3.0156359672546387
-105.5499578518052,3.0208160877227783
-108.66020390703606,3.025995969772339
-111.439208175809,3.0311760902404785
-113.8162685396973,3.036381959915161
-115.71918340880859,3.0415658950805664
-117.07513574478351,3.046746015548706
-117.81165396793159,3.0519258975982666
-117.85763861986601,3.0571079254150386
-117.14444177408244,3.062285900115967
-115.60698443621759,3.0674660205841064
-113.18489559270884,3.0726449489593506
-109.82365519039189,3.0778279304504395
-105.47572219981636,3.0830080509185787
-100.10162807049204,3.088186025619507
-93.6710153619535,3.093363046646118
-86.16360116055039,3.098546028137207
-77.5700450944287,3.10381293296814
-67.89270236132904,3.1090390682220463
-57.146243203368435,3.1142699718475337
-45.35812170763642,3.119502067565918
-32.56887867506384,3.124685049057007
-18.832265562638895,3.1298670768737797
-4.215179135368337,3.13504695892334
11.202600572626308,3.140230894088745
27.328873137001533,3.14542007446289
44.059682122582004,3.1506059169769287
61.280177959709775,3.1558721065521236
78.86567254661976,3.1610889434814453
96.68287501715072,3.1662709712982178
114.59129439021306,3.171449899673462
132.44479125803323,3.176629066467285
150.0932573724197,3.181818962097168
167.38439904177275,3.186997890472412
184.16559773216252,3.1921839714050293
200.28581923860006,3.1973609924316406
215.59754131467147,3.202543020248413
229.95866876585998,3.2077369689941406
243.23440475437326,3.212918996810913
255.29904744466603,3.2180988788604736
266.0376821363285,3.2232789993286133
275.34774066489246,3.2284560203552246
283.1404020636162,3.2336339950561523
289.34181121568963,3.2388150691986084
293.8940954186161,3.243993043899536
296.75616235370626,3.249191999435425
297.9042668199857,3.2543740272521973
297.33233766496693,3.2595551013946533
295.05206053322905,3.264734029769897
291.09271626606204,3.269912004470825
285.50077893491306,3.275089979171753
278.3392814989222,3.2802751064300537
269.68696086855584,3.2854540348052983
259.6371976620875,3.2906310558319087
248.29676909290353,3.2958099842071533
235.78443616627897,3.300988912582397
222.22938865057046,3.3061680793762207
207.7695730889313,3.311347007751465
192.54993041397987,3.3165249824523926
176.72057051114925,3.321713924407959
160.43491135170694,3.3268918991088867
143.84781010154242,3.3321919441223145
127.11371293530044,3.337393045425415
110.38484918343224,3.3425779342651367
93.80949395328356,3.3477580547332764
77.53032154040257,3.3529360294342037
61.682869835718726,3.358114957809448
46.394133596529166,3.3633029460906982
31.78130194258134,3.368494987487793
17.950652816313397,3.373673915863037
4.996614456526489,3.378854990005493
-6.9989987778065474,3.3840360641479488
-17.967571589132035,3.3892180919647217
-27.854091915833887,3.394393920898437
-36.61737462562056,3.3995730876922607
-44.2301076721469,3.4047579765319824
-50.678725934220196,3.40993595123291
-55.963120064685924,3.415112972259521
-60.09618959335685,3.420293092727661
-63.10325123547877,3.4254729747772217
-65.0213148400969,3.4306540489196777
-65.89824066328067,3.4358348846435547
-65.79179266788728,3.441045045852661
-64.76860333806097,3.4462220668792725
-62.90306605753509,3.4514000415802
-60.27617143773215,3.4565770626068115
-56.97430409532893,3.4617578983306885
-53.08801627379453,3.466937065124512
-48.710794389759904,3.4721128940582275
-43.93783407837232,3.4772920608520512
-38.864838630210606,3.482475996017456
-33.58685487366217,3.4876558780670166
-28.197159576898255,3.49283504486084
-22.78620833899837,3.498020887374878
-17.440657728777474,3.5033049583435063
-12.242470131866524,3.508547067642212
-7.2681094005216735,3.513722896575928
-2.5878339858129618,3.5188889503479004
1.7349072119613171,3.5240590572357178
5.64397249419055,3.5292270183563232
9.090916189291063,3.534403085708618
12.035267764375075,3.53957200050354
14.444701742423065,3.5447359085083012
16.295100299247533,3.5498991012573238
17.570511698184344,3.5550599098205566
18.263008918791066,3.560220956802368
18.372453940194386,3.565385103225708
17.906174143633013,3.5705471038818364
16.87855819490461,3.575706958770752
15.310579546326025,3.580867052078247
13.22925634947384,3.5860319137573238
10.667057087941977,3.591195106506348
7.661261622048168,3.5963530540466313
4.2532875843943,3.601512908935547
0.4879921732739814,3.6066761016845694
-3.5870406440512688,3.611838102340698
-7.922217683128098,3.616996049880981
-12.466649322322896,3.6221559047698975
-17.168848407095698,3.627320051193237
-21.97740669776836,3.632481098175049
-26.841640895230842,3.637640953063965
-31.712200978196016,3.642802000045776
-36.541634356190684,3.647964000701904
-41.28490017028369,3.653126001358032
-45.899828946842916,3.6583280563354488
-50.347523717977474,3.663498878479004
-54.592699654227495,3.6687750816345215
-58.603960197916635,3.6739919185638423
-62.35400862625685,3.679167032241821
-65.81979489749389,3.684330940246582
-68.98259852619988,3.689518928527832
-71.82804908226314,3.69468092918396
-74.3460867028228,3.699860095977783
-76.53086574078637,3.705024957656861
-78.38060534182706,3.7101900577545166
-79.89739133720421,3.715352058410645
-81.08693435497325,3.720513105392456
-81.95828948054634,3.725672006607056
-82.52354313560798,3.730835914611816
-82.79747309390655,3.735996961593628
-82.79718771952419,3.74115800857544
-82.54175060229747,3.746320009231568
-82.05179677492393,3.7514820098876953
-81.34914662374275,3.7566421031951904
-80.45642345094765,3.7618041038513184
-79.39668041566216,3.7669680118560787
-78.19304228219721,3.77213191986084
-76.86836704256834,3.7773149013519287
-75.44493206196348,3.7824819087982178
-73.94414892308144,3.7876501083374015
-72.38631062017461,3.7928199768066406
-70.79037418142987,3.797981977462769
-69.17378118841768,3.803144931793213
-67.55231802286715,3.808356046676636
-65.94001700882453,3.813515901565552
-64.34909893550278,3.81867790222168
-62.78995674945075,3.82384204864502
-61.27117950424521,3.8290090560913086
-59.799614962932786,3.8341689109802246
-58.380468575443906,3.839332103729248
-57.01743591431171,3.844532012939453
-55.712865059636876,3.849726915359497
-54.46794488640053,3.854892015457153
-53.282914729443256,3.860053062438965
-52.157290489478655,3.8652129173278813
-51.09010190429503,3.8703770637512207
-50.080135449907466,3.8755369186401367
-49.126177163162076,3.880697965621948
-48.22724959626041,3.885855913162232
-47.38283713138324,3.891021013259888
-46.59309400510329,3.896183013916016
-45.85902961844089,3.901345014572144
-45.18266603621562,3.9065129756927486
-44.567163004460014,3.9117040634155273
-44.016906332023,3.9168698787689213
-43.53755608515208,3.922031879425049
-43.13605172376999,3.9271938800811768
-42.82057205760592,3.9323570728302
-42.60044871036,3.9375178813934326
-42.48603263848535,3.9426789283752437
-42.48851414389065,3.9478380680084233
-42.6196977336518,3.9530010223388667
-42.891734102463325,3.958160877227783
-43.31681243289775,3.963320016860962
-43.906817112569065,3.968481063842773
-44.672953843471774,3.9736440181732178
-45.625350951800954,3.978805065155029
-46.77264247897688,3.983964920043945
-48.12154033108468,3.989125967025757
-49.6764033731579,3.9942901134490967
-51.43881186598898,3.999453067779541
-53.40715604339263,4.004708051681519
-55.57624790193233,4.009994029998778
-57.93696540674493,4.0152130126953125
-60.47593829093246,4.0203819274902335
-63.175284431684254,4.025542974472047
-66.01240542015108,4.03070592880249
-68.95984940418468,4.03587007522583
-71.98524857368011,4.041032075881958
-75.05133777766002,4.0461928844451895
-78.11605971362721,4.051403045654297
-81.13276092260399,4.0565690994262695
-84.05048147310379,4.061732053756714
-86.81433974113955,4.066899061203003
-89.36601210805544,4.072071075439453
-91.64430572373749,4.077238082885741
-93.5858207467363,4.082432985305786
-95.12569670572356,4.087603092193604
-96.19843585740273,4.092771053314209
-96.73879467100849,4.097935914993286
-96.68273287611461,4.103100061416627
-95.96840789926287,4.1082589626312265
-94.53720101989984,4.1134300231933585
-92.3347602314757,4.1186020374298105
-89.31204363066004,4.123763084411621
-85.42634620647733,4.128922939300537
-80.6422921939961,4.134088039398193
-74.93277472785041,4.139250040054321
-68.27982441139653,4.144409894943236
-60.67538863633096,4.149570941925049
-52.12200406849865,4.154733896255493
-42.63334567282189,4.1598970890045175
-32.23463698681557,4.165060043334962
-20.96290806172717,4.170232057571411
-8.867089560915602,4.175400972366333
3.9920660817185967,4.180566072463988
17.542242814282048,4.185786008834839
